2023-04-25 01:02:42, 0
2023-04-25 01:02:42, 1
1970-01-01 01:00:04, 1
1970-01-01 01:00:41, 1
1970-01-01 01:01:16, 1
1970-01-01 01:01:43, 1
1970-01-01 01:02:17, 1
1970-01-01 01:02:57, 1
1970-01-01 01:03:26, 1
1970-01-01 01:00:04, 1
1970-01-01 01:00:43, 1
1970-01-01 01:01:13, 1
1970-01-01 01:00:05, 0
1970-01-01 01:00:42, 0
1970-01-01 01:01:15, 0
1970-01-01 01:01:45, 0
1970-01-01 01:02:20, 0
1970-01-01 01:02:59, 0
1970-01-01 01:03:37, 0
1970-01-01 01:04:05, 0
1970-01-01 01:04:38, 0
1970-01-01 01:05:07, 0
1970-01-01 01:00:42, 0
1970-01-01 01:01:20, 0
1970-01-01 01:01:57, 0
1970-01-01 01:02:33, 0
1970-01-01 01:03:07, 0
1970-01-01 01:03:44, 0
1970-01-01 01:04:16, 0
1970-01-01 01:04:56, 0
1970-01-01 01:05:33, 0
1970-01-01 01:06:12, 0
1970-01-01 01:06:44, 0
1970-01-01 01:07:16, 0
1970-01-01 01:07:52, 0
1970-01-01 01:08:24, 0
1970-01-01 01:08:57, 0
1970-01-01 01:09:35, 0
1970-01-01 01:10:12, 0
1970-01-01 01:10:43, 0
1970-01-01 01:11:20, 0
1970-01-01 01:11:59, 0
1970-01-01 01:12:36, 0
1970-01-01 01:13:10, 0
1970-01-01 01:13:42, 0
1970-01-01 01:14:19, 0
1970-01-01 01:14:58, 0
1970-01-01 01:15:39, 0
1970-01-01 01:16:19, 0
1970-01-01 01:16:57, 0
1970-01-01 01:17:30, 0
1970-01-01 01:18:14, 1
1970-01-01 01:18:54, 0
1970-01-01 01:20:34, 0
1970-01-01 01:21:19, 0
1970-01-01 01:21:51, 0
1970-01-01 01:22:26, 0
1970-01-01 01:23:03, 0
1970-01-01 01:23:40, 0
1970-01-01 01:24:11, 0
1970-01-01 01:24:52, 0
1970-01-01 01:25:30, 0
1970-01-01 01:26:05, 0
1970-01-01 01:26:43, 0
1970-01-01 01:27:22, 0
1970-01-01 01:27:54, 0
1970-01-01 01:28:30, 0
1970-01-01 01:29:05, 0
1970-01-01 01:29:45, 0
1970-01-01 01:30:22, 0
1970-01-01 01:31:01, 0
1970-01-01 01:31:39, 0
1970-01-01 01:32:18, 0
1970-01-01 01:32:57, 0
1970-01-01 01:33:27, 0
1970-01-01 01:34:05, 1
1970-01-01 01:34:43, 0
1970-01-01 01:35:11, 0
1970-01-01 01:35:47, 0
1970-01-01 01:36:23, 0
1970-01-01 01:36:56, 0
1970-01-01 01:37:35, 0
1970-01-01 01:38:12, 0
1970-01-01 01:38:50, 0
1970-01-01 01:39:26, 0
1970-01-01 01:40:06, 0
1970-01-01 01:40:40, 0
1970-01-01 01:41:18, 0
1970-01-01 01:41:56, 0
1970-01-01 01:42:34, 0
1970-01-01 01:43:11, 0
1970-01-01 01:43:48, 0
1970-01-01 01:44:25, 0
1970-01-01 01:45:05, 0
1970-01-01 01:45:42, 0
1970-01-01 01:46:11, 0
1970-01-01 01:46:51, 0
1970-01-01 01:47:25, 0
1970-01-01 01:48:06, 0
1970-01-01 01:48:42, 0
1970-01-01 01:49:21, 0
1970-01-01 01:49:57, 0
1970-01-01 01:50:34, 0
1970-01-01 01:51:13, 0
1970-01-01 01:51:50, 0
1970-01-01 01:52:24, 0
1970-01-01 01:53:01, 0
1970-01-01 01:53:36, 0
1970-01-01 01:54:15, 0
1970-01-01 01:54:56, 0
1970-01-01 01:55:33, 0
1970-01-01 01:56:04, 0
1970-01-01 01:56:36, 0
1970-01-01 01:57:07, 0
1970-01-01 01:57:47, 0
1970-01-01 01:58:22, 0
1970-01-01 01:59:00, 0
1970-01-01 01:59:36, 0
